row_idx,x,y,language,detail_level,sentiment_class,detail_level_659d21b9_pred,detail_level_a6312ca1_pred,sentiment_4fba3d0b_pred,sentiment_ba797532_pred,language_ef21cec4_pred,language_7f943949_pred,cluster
13434,-0.198040985398211,-0.1475590602884536,ru,long,positive,long,long,positive,positive,ru,ru,3
13435,-0.1327259012142957,-0.1526159632092454,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13436,0.3215554101154633,-0.0090472437799167,kz,long,negative,long,medium,negative,negative,kz,kz,0
13437,0.0600250872089347,0.0093775582023845,mixed,short,positive,short,short,positive,positive,mixed,mixed,1
13438,0.2354828602464587,-0.0300626198485179,mixed,long,neutral,long,long,neutral,neutral,mixed,mixed,0
13439,-0.2363415799741215,0.1715368895480929,ru,long,positive,long,long,positive,positive,ru,ru,2
13440,-0.0855481460975957,0.0141523542852687,mixed,short,positive,short,short,positive,positive,mixed,mixed,3
13441,0.3569369398091958,0.0356490170671086,kz,long,positive,long,long,positive,positive,kz,kz,0
13442,0.2780012036906885,-0.0230847734964858,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13443,-0.1416115039800199,-0.0811209763058298,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13444,-0.1809036645149344,-0.0824058249338686,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13445,-0.2103333311186897,-0.3202950639195778,ru,long,positive,long,long,positive,positive,ru,ru,3
13446,0.0588754282155963,0.1208454405104036,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13447,0.0890495032784847,-0.023553569817761,mixed,medium,positive,medium,short,positive,positive,mixed,mixed,1
13448,-0.1570924388490221,-0.1600521413249246,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13449,0.3015640792850287,0.0159911012018329,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13450,-0.1169870372237118,-0.1708994203826985,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13451,-0.3006910834405398,-0.0754947441518452,ru,long,positive,long,long,positive,positive,ru,ru,3
13452,-0.0922393762220926,0.0420397646241768,ru,medium,negative,medium,medium,negative,negative,ru,ru,1
13453,0.2707814349763158,0.0272705131108829,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13454,-0.1937547999439054,-0.1962546917110061,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13455,-0.1293879609534276,0.0104101957247408,ru,short,neutral,short,short,neutral,neutral,ru,ru,3
13456,0.3465465914164596,0.0175982350783255,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13457,0.1626739848044178,-0.0747259130531241,mixed,medium,neutral,long,long,neutral,neutral,mixed,mixed,1
13458,-0.3198885483967916,0.4941555971612685,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13459,-0.1071346277212774,0.0289752841901218,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13460,0.1169267977780427,0.0382833111175118,mixed,long,positive,medium,medium,positive,positive,mixed,mixed,1
13461,-0.1238612839315668,0.0289948679229074,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13462,-0.1417942477199146,-0.1509506418805715,ru,long,neutral,long,medium,neutral,neutral,ru,ru,3
13463,-0.0868881451385559,-0.0966680933030234,ru,long,negative,long,long,negative,negative,ru,ru,3
13464,0.1005389730220421,-0.0071125302676846,kz,short,negative,short,short,negative,negative,kz,kz,1
13465,0.3627366950621519,-0.0068227080743389,kz,long,neutral,medium,long,neutral,neutral,kz,kz,0
13466,-0.2468894676823508,-0.1389154523488195,ru,long,positive,long,long,positive,positive,ru,ru,3
13467,-0.2071162097007045,-0.3007337692220346,ru,long,positive,long,long,positive,positive,ru,ru,3
13468,-0.0461577750419934,-0.0847615251019597,ru,short,neutral,short,short,neutral,neutral,ru,ru,3
13469,0.3727532214234458,0.0759712843146451,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13470,0.1565773230911029,-0.0187849838539741,kz,short,neutral,short,short,neutral,neutral,kz,kz,1
13471,-0.2795687722492262,0.0020814689903877,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13472,0.0761299088908377,0.0298086494278024,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13473,0.3366755891280187,0.0029430529155509,kz,long,neutral,long,medium,neutral,neutral,kz,kz,0
13474,0.3328067433555099,-0.0029018591294769,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13475,-0.2053035520172689,0.0002547537417469,ru,long,positive,long,long,positive,positive,ru,ru,3
13476,0.0773058933333115,-0.058014487217823,mixed,short,neutral,short,short,neutral,neutral,mixed,mixed,1
13477,0.3921846871565718,-0.0164887165532467,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13478,0.1066577838395537,-0.0760054576268967,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13479,0.0777827815563328,-0.0576415190524151,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13480,0.3232885602950284,0.002864148744899,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13481,0.3981025294377043,0.0773249014864293,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13482,0.1537961067776342,-0.0109805220169277,kz,short,neutral,short,short,neutral,neutral,kz,kz,1
13483,0.2117237031891756,0.0237051200486194,kz,short,positive,short,short,positive,positive,kz,kz,0
13484,-0.2402764905485399,0.1692847807656896,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,2
13485,-0.1315918008424929,0.0355382365539907,ru,long,negative,long,long,negative,negative,ru,ru,3
13486,-0.1647460196015938,-0.1010395051771939,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13487,-0.152285059379247,-0.1686988887811504,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13488,-0.053161916628462,-0.0922397687748667,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13489,-0.1707460638454178,0.0926671929138638,ru,medium,negative,medium,medium,negative,negative,ru,ru,2
13490,-0.0982983562629048,-0.1150214962158624,ru,long,positive,long,long,positive,positive,ru,ru,3
13491,-0.2078724774701384,0.1573501021931017,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13492,-0.310012198581143,-0.1679617913044241,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13493,0.4198964353549106,0.0188360063058442,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13494,0.354795339232501,-0.001411907356967,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13495,-0.0584266361424535,-0.0379019049198356,ru,medium,positive,medium,medium,positive,positive,ru,ru,1
13496,0.0092277858611424,-0.0270363882286168,ru,short,negative,short,short,negative,negative,ru,ru,1
13497,0.3842835779510654,0.0131175504359162,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13498,-0.3332359798113013,-0.106166998789094,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13499,0.2759902488017679,0.0342215269190962,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13500,-0.2694487676411716,0.0235309073928325,ru,long,positive,long,long,positive,positive,ru,ru,3
13501,0.3734880500288662,-0.0122558757657836,kz,long,positive,long,long,positive,positive,kz,kz,0
13502,0.1712881317658044,-0.0824265650211418,mixed,medium,neutral,long,medium,neutral,neutral,mixed,mixed,1
13503,-0.2958108500378792,0.0555655098260783,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13504,0.2713275069304279,0.033488239029997,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13505,0.1868508216023681,0.0324672034110712,kz,short,positive,short,short,positive,positive,kz,kz,0
13506,0.094048035288899,-0.0287083395295219,mixed,medium,positive,medium,short,positive,positive,mixed,mixed,1
13507,0.1210100360898344,-0.0102216163633986,mixed,long,negative,long,long,negative,negative,mixed,mixed,1
13508,0.355503159514528,0.0185129936775862,kz,long,positive,long,long,positive,positive,kz,kz,0
13509,0.2490359665389678,-0.0071490947847105,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13510,-0.2983282430679216,-0.1424385309219122,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13511,-0.2186393962467883,-0.1082952810974653,ru,long,negative,long,long,negative,negative,ru,ru,3
13512,0.4172196453718425,0.0154496218521394,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13513,-0.0427822878513949,-0.0540022630954609,ru,medium,positive,medium,medium,positive,positive,ru,ru,1
13514,-0.206124856360952,0.0494433144385734,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13515,-0.1974130932696701,0.0303513440473448,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13516,-0.2427103288426518,-0.2554208255396089,ru,long,positive,long,long,positive,positive,ru,ru,3
13517,-0.0814734343966109,-0.0939243903093909,ru,medium,negative,medium,medium,negative,negative,ru,ru,3
13518,-0.1352065382646743,-0.1322393311874544,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13519,0.192369677312052,0.0078842183825711,kz,medium,negative,medium,medium,negative,negative,kz,kz,0
13520,0.1514492420276328,-0.0836536784850583,mixed,medium,neutral,long,long,neutral,neutral,mixed,mixed,1
13521,0.2333683450458226,-0.0282700298184851,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13522,0.0067629812086014,-0.0399489810705641,mixed,short,positive,short,short,positive,positive,mixed,mixed,1
13523,0.2956396834726276,-0.0198887043322953,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13524,-0.2196568696584282,-0.015046551461767,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13525,0.1043899525018147,-0.0132053240117788,mixed,medium,positive,long,medium,positive,positive,mixed,mixed,1
13526,0.1601524313876464,-0.0077631809035498,mixed,long,neutral,long,long,neutral,neutral,mixed,mixed,1
13527,0.3901427591409004,0.0441713749110722,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13528,0.301120319402574,0.0011938438215619,kz,long,positive,medium,medium,positive,positive,kz,kz,0
13529,-0.2527220388986852,0.3169026827633894,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13530,-0.2235644221447143,-0.1297174672950972,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13531,-0.175157019238164,-0.1521852213579393,ru,long,positive,long,long,positive,positive,ru,ru,3
13532,-0.2449638884485081,-0.0885598206744848,ru,long,positive,long,long,positive,positive,ru,ru,3
13533,-0.1240856852716032,-0.1503396929336066,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13534,0.3083391400618101,0.016513851649126,kz,long,positive,long,long,positive,positive,kz,kz,0
13535,0.0626758741566808,-0.0302552986447659,mixed,medium,neutral,medium,short,neutral,neutral,mixed,mixed,1
13536,0.2965037953791977,0.0260086240023016,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13537,0.1114738884143807,-0.0090639222089204,kz,short,negative,short,short,negative,negative,kz,kz,1
13538,-0.0033697393562142,-0.0281146168841575,ru,short,negative,short,short,negative,negative,ru,ru,1
13539,0.3268956302364207,-0.0092321123415734,kz,long,positive,long,long,positive,positive,kz,kz,0
13540,-0.0313060127207532,-0.0943415559517775,ru,medium,negative,medium,medium,negative,negative,ru,ru,1
13541,-0.162959856285181,0.0090879332309823,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13542,-0.2085249670861881,0.0816293782857456,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13543,-0.1274067023412152,-0.1328957867359032,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13544,-0.1308310210809263,-0.1568476787019187,ru,long,positive,long,long,positive,positive,ru,ru,3
13545,-0.1621760459290979,-0.1743392343178225,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13546,0.2955973452344511,-0.0078877046975892,kz,long,positive,long,long,positive,positive,kz,kz,0
13547,0.4312422545614738,-0.0085346668744195,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13548,0.2474772389645744,-0.0026375278728535,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
13549,0.316258623083558,0.0419284593974356,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13550,-0.1658379272528161,0.0266410591644695,ru,long,positive,medium,long,positive,positive,ru,ru,3
13551,0.3182276871597371,0.0013632616954181,kz,medium,negative,medium,medium,negative,negative,kz,kz,0
13552,-0.1215028333003278,-0.1732741534586216,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13553,0.0629269138876221,-0.0999246814013657,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13554,-0.2569113465012259,-0.1698287712754085,ru,long,positive,long,long,positive,positive,ru,ru,3
13555,-0.1295795856560006,-0.130124392345948,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13556,-0.1683567416499535,0.4244377991879783,ru,short,positive,short,short,positive,positive,ru,ru,2
13557,-0.202519225947277,0.0602716879176819,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13558,-0.0864484648167427,-0.1314038717919826,ru,long,positive,long,long,positive,positive,ru,ru,3
13559,-0.0857641060141506,-0.0159066079238644,ru,short,positive,short,short,positive,positive,ru,ru,3
13560,-0.2369663164463862,0.1461766207599542,ru,long,neutral,long,medium,neutral,neutral,ru,ru,2
13561,0.0703861892075173,-0.0963343248731554,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13562,-0.0443371736905388,-0.1051019147127598,ru,long,positive,medium,long,positive,positive,ru,ru,3
13563,-0.2338282048417813,-0.1517307274193024,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13564,-0.0160393731315292,-0.0841474315758207,mixed,short,positive,short,short,positive,positive,mixed,mixed,1
13565,-0.0659380609274638,0.0022986461054866,ru,short,positive,short,short,positive,positive,ru,ru,1
13566,0.1966656595357565,-0.0053542987602496,kz,short,neutral,short,short,neutral,neutral,kz,kz,0
13567,0.3241256110639229,0.0507697576034146,kz,long,positive,long,long,positive,positive,kz,kz,0
13568,0.1155764527186344,-0.0081460068558391,kz,short,positive,short,short,positive,positive,kz,kz,1
13569,0.2688991273298723,0.0244485654040572,kz,medium,positive,medium,long,positive,positive,kz,kz,0
13570,-0.2367781616886125,-0.1035758249951073,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13571,0.0192155074382527,-0.0553720863648111,mixed,short,positive,short,short,positive,positive,mixed,mixed,1
13572,0.2367079010291273,-0.0173944402531663,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13573,-0.3027325352867742,0.0516301225331043,ru,long,positive,long,long,positive,positive,ru,ru,3
13574,0.1228118769676118,-0.0324753724800712,mixed,medium,positive,long,short,positive,positive,mixed,mixed,1
13575,0.1774794325954496,0.0261010308996135,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13576,-0.1561224341093381,-0.2440780362838199,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13577,-0.1191949784936868,0.0329249586975013,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13578,-0.2930971498667463,0.25838305787042,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13579,-0.0990255993720816,-0.0944688078339317,ru,long,positive,long,long,positive,positive,ru,ru,3
13580,-0.0406188098390233,-0.0563382337561178,ru,short,positive,short,short,positive,positive,ru,ru,1
13581,0.3172326983524511,-0.006202686072223,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13582,0.0526416266561536,-0.0151813238390237,mixed,medium,negative,medium,short,negative,negative,mixed,mixed,1
13583,-0.0966670797987655,-0.1782045530307162,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13584,0.0617700174515075,-0.086149855138955,mixed,short,neutral,short,short,neutral,neutral,mixed,mixed,1
13585,-0.26299961887651,-0.1158184201077916,ru,long,neutral,long,long,neutral,neutral,ru,ru,3
13586,-0.2220857447619004,0.0651998438556248,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13587,-0.2357802595634124,0.1637716218343016,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13588,0.2854406098174301,-0.0028533122890342,kz,medium,positive,medium,medium,positive,positive,kz,kz,0
13589,0.0121206340656741,-0.1175174288449151,mixed,long,positive,long,medium,positive,positive,mixed,mixed,1
13590,0.1715543340668638,-0.0249598234899226,kz,short,positive,short,short,positive,positive,kz,kz,1
13591,-0.2885378031162937,0.457954441188323,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13592,0.3692722460774439,-0.0004125474399911,kz,long,neutral,medium,medium,neutral,neutral,kz,kz,0
13593,-0.2996977124580937,0.4486720027181056,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13594,0.3530695773567547,0.0583313202454719,kz,long,positive,long,long,positive,positive,kz,kz,0
13595,-0.235360441333831,-0.1532181288862254,ru,medium,neutral,medium,medium,neutral,neutral,ru,ru,3
13596,-0.0436896701960364,0.0465201959059911,ru,short,positive,short,short,positive,positive,ru,ru,1
13597,-0.245785618305306,0.2966889036117572,ru,medium,positive,medium,medium,positive,positive,ru,ru,2
13598,-0.1478032654131557,0.0032229835992035,ru,medium,positive,medium,medium,positive,positive,ru,ru,3
13599,0.3925990002300286,0.0154349705562508,kz,long,neutral,long,long,neutral,neutral,kz,kz,0
13600,-0.2273826884023135,0.2064086312947955,ru,long,positive,long,long,positive,positive,ru,ru,2
13601,-0.0393210669113301,-0.0092059960755595,ru,short,neutral,short,short,neutral,neutral,ru,ru,1
13602,0.0053199750077053,0.0295232681261766,mixed,medium,positive,medium,medium,positive,positive,mixed,mixed,1
13603,0.4374071400140567,0.0153558210835765,kz,medium,neutral,medium,medium,neutral,neutral,kz,kz,0
